transaction_id,date,store_id,region,product_id,category,price,quantity,discount_pct,amount,gender,age_group,payment_method,is_promo_period
12966,2025-05-08,19,Новосибирск,37,Косметика и гигиена,362.46,2,0.0,724.92,Женский,46-60,Онлайн,0
12967,2025-05-08,9,Санкт-Петербург,65,БАД и витамины,469.32,3,0.0,1407.96,Мужской,18-30,Онлайн,0
12968,2025-05-08,5,Москва,2,Лекарства (рецепт),518.76,2,0.0,1037.52,Женский,18-30,Карта,0
12969,2025-05-08,12,Санкт-Петербург,56,БАД и витамины,442.76,5,0.0,2213.8,Женский,31-45,Карта,0
12970,2025-05-08,11,Санкт-Петербург,44,Косметика и гигиена,392.07,3,0.0,1176.21,Мужской,46-60,Карта,0
12971,2025-05-08,12,Санкт-Петербург,59,БАД и витамины,728.23,2,0.0,1456.46,Мужской,46-60,Наличные,0
12972,2025-05-08,2,Москва,1,Лекарства (рецепт),310.8,5,0.0,1554.0,Женский,31-45,Онлайн,0
12973,2025-05-08,17,Новосибирск,40,Косметика и гигиена,389.97,2,0.0,779.94,Мужской,18-30,Карта,0
12974,2025-05-08,14,Казань,15,Лекарства (рецепт),465.24,2,0.0,930.48,Женский,46-60,Карта,0
12975,2025-05-08,16,Казань,59,БАД и витамины,728.23,3,0.0,2184.69,Женский,31-45,Карта,0
12976,2025-05-08,10,Санкт-Петербург,41,Косметика и гигиена,318.23,3,0.0,954.69,Женский,18-30,Онлайн,0
12977,2025-05-08,2,Москва,9,Лекарства (рецепт),319.32,6,0.0,1915.92,Мужской,60+,Карта,0
12978,2025-05-08,22,Екатеринбург,36,Косметика и гигиена,269.55,1,0.0,269.55,Мужской,31-45,Онлайн,0
12979,2025-05-08,1,Москва,29,Лекарства (без рецепта),384.65,2,0.0,769.3,Женский,60+,Наличные,0
12980,2025-05-08,19,Новосибирск,40,Косметика и гигиена,389.97,8,0.0,3119.76,Женский,31-45,Наличные,0
12981,2025-05-08,16,Казань,3,Лекарства (рецепт),283.27,6,0.0,1699.62,Женский,46-60,Карта,0
12982,2025-05-08,3,Москва,27,Лекарства (без рецепта),257.62,7,0.0,1803.34,Женский,46-60,Карта,0
12983,2025-05-08,16,Казань,20,Лекарства (без рецепта),325.54,3,0.0,976.62,Мужской,31-45,Карта,0
12984,2025-05-08,8,Москва,25,Лекарства (без рецепта),284.73,3,0.0,854.19,Женский,31-45,Онлайн,0
12985,2025-05-08,13,Санкт-Петербург,53,БАД и витамины,396.5,2,0.0,793.0,Женский,46-60,Онлайн,0
12986,2025-05-08,13,Санкт-Петербург,8,Лекарства (рецепт),329.77,4,0.0,1319.08,Мужской,31-45,Карта,0
12987,2025-05-08,12,Санкт-Петербург,44,Косметика и гигиена,392.07,3,0.0,1176.21,Женский,46-60,Онлайн,0
12988,2025-05-08,20,Екатеринбург,52,БАД и витамины,398.63,2,0.0,797.26,Мужской,60+,Карта,0
12989,2025-05-08,4,Москва,3,Лекарства (рецепт),283.27,5,0.0,1416.35,Женский,46-60,Онлайн,0
12990,2025-05-08,17,Новосибирск,39,Косметика и гигиена,404.74,3,0.0,1214.22,Женский,18-30,Онлайн,0
12991,2025-05-08,3,Москва,33,Лекарства (без рецепта),335.53,5,0.0,1677.65,Женский,31-45,Онлайн,0
12992,2025-05-08,11,Санкт-Петербург,9,Лекарства (рецепт),319.32,1,0.0,319.32,Женский,31-45,Онлайн,0
12993,2025-05-08,11,Санкт-Петербург,35,Лекарства (без рецепта),266.61,5,0.0,1333.05,Мужской,31-45,Карта,0
12994,2025-05-08,16,Казань,41,Косметика и гигиена,318.23,2,0.0,636.46,Женский,46-60,Карта,0
12995,2025-05-08,4,Москва,1,Лекарства (рецепт),310.8,4,0.0,1243.2,Женский,46-60,Карта,0
12996,2025-05-08,14,Казань,20,Лекарства (без рецепта),325.54,3,0.0,976.62,Женский,18-30,Карта,0
12997,2025-05-08,15,Казань,31,Лекарства (без рецепта),256.56,7,0.0,1795.92,Женский,18-30,Онлайн,0
12998,2025-05-08,8,Москва,56,БАД и витамины,442.76,3,0.0,1328.28,Мужской,60+,Онлайн,0
12999,2025-05-08,1,Москва,19,Лекарства (без рецепта),221.19,8,0.0,1769.52,Женский,18-30,Онлайн,0
13000,2025-05-08,3,Москва,44,Косметика и гигиена,392.07,2,0.0,784.14,Женский,31-45,Карта,0
13001,2025-05-08,6,Москва,36,Косметика и гигиена,269.55,5,0.0,1347.75,Мужской,31-45,Карта,0
13002,2025-05-08,12,Санкт-Петербург,16,Лекарства (без рецепта),251.55,2,0.0,503.1,Женский,60+,Наличные,0
13003,2025-05-08,18,Новосибирск,46,Косметика и гигиена,312.96,5,0.0,1564.8,Мужской,31-45,Онлайн,0
13004,2025-05-08,12,Санкт-Петербург,50,Косметика и гигиена,316.91,1,0.0,316.91,Мужской,18-30,Карта,0
13005,2025-05-08,16,Казань,54,БАД и витамины,629.24,2,0.0,1258.48,Мужской,46-60,Карта,0
13006,2025-05-08,22,Екатеринбург,61,БАД и витамины,548.6,1,0.0,548.6,Мужской,31-45,Онлайн,0
13007,2025-05-08,9,Санкт-Петербург,40,Косметика и гигиена,389.97,3,0.0,1169.91,Женский,18-30,Карта,0
13008,2025-05-08,5,Москва,41,Косметика и гигиена,318.23,4,0.0,1272.92,Женский,18-30,Карта,0
13009,2025-05-08,2,Москва,11,Лекарства (рецепт),348.5,4,0.0,1394.0,Женский,31-45,Карта,0
13010,2025-05-08,22,Екатеринбург,18,Лекарства (без рецепта),359.03,5,0.0,1795.15,Мужской,46-60,Наличные,0
13011,2025-05-08,15,Казань,23,Лекарства (без рецепта),295.31,6,0.0,1771.86,Женский,31-45,Наличные,0
13012,2025-05-08,7,Москва,47,Косметика и гигиена,202.36,3,0.0,607.08,Женский,18-30,Наличные,0
13013,2025-05-08,21,Екатеринбург,49,Косметика и гигиена,384.98,4,0.0,1539.92,Женский,31-45,Карта,0
13014,2025-05-08,18,Новосибирск,22,Лекарства (без рецепта),296.25,5,0.0,1481.25,Мужской,46-60,Онлайн,0
13015,2025-05-08,2,Москва,27,Лекарства (без рецепта),257.62,2,0.0,515.24,Мужской,31-45,Онлайн,0
13016,2025-05-08,21,Екатеринбург,32,Лекарства (без рецепта),321.04,6,0.0,1926.24,Женский,31-45,Онлайн,0
13017,2025-05-08,18,Новосибирск,30,Лекарства (без рецепта),347.78,5,0.0,1738.9,Женский,31-45,Карта,0
13018,2025-05-08,2,Москва,35,Лекарства (без рецепта),266.61,4,0.0,1066.44,Мужской,46-60,Онлайн,0
13019,2025-05-08,1,Москва,38,Косметика и гигиена,312.62,2,0.0,625.24,Женский,60+,Онлайн,0
13020,2025-05-08,13,Санкт-Петербург,17,Лекарства (без рецепта),223.04,2,0.0,446.08,Женский,18-30,Онлайн,0
13021,2025-05-08,2,Москва,22,Лекарства (без рецепта),296.25,11,0.0,3258.75,Женский,46-60,Наличные,0
13022,2025-05-08,4,Москва,16,Лекарства (без рецепта),251.55,6,0.0,1509.3,Мужской,60+,Наличные,0
13023,2025-05-08,2,Москва,16,Лекарства (без рецепта),251.55,2,0.0,503.1,Женский,46-60,Онлайн,0
13024,2025-05-08,6,Москва,42,Косметика и гигиена,245.36,1,0.0,245.36,Мужской,31-45,Наличные,0
13025,2025-05-08,14,Казань,27,Лекарства (без рецепта),257.62,3,0.0,772.86,Женский,60+,Карта,0
13026,2025-05-08,15,Казань,34,Лекарства (без рецепта),247.64,4,0.0,990.56,Мужской,31-45,Карта,0
13027,2025-05-08,12,Санкт-Петербург,56,БАД и витамины,442.76,2,0.0,885.52,Женский,18-30,Онлайн,0
13028,2025-05-08,7,Москва,19,Лекарства (без рецепта),221.19,6,0.0,1327.14,Мужской,60+,Карта,0
13029,2025-05-08,11,Санкт-Петербург,23,Лекарства (без рецепта),295.31,5,0.0,1476.55,Женский,31-45,Карта,0
13030,2025-05-08,15,Казань,36,Косметика и гигиена,269.55,2,0.0,539.1,Мужской,31-45,Карта,0
13031,2025-05-08,16,Казань,16,Лекарства (без рецепта),251.55,6,0.0,1509.3,Женский,46-60,Карта,0
13032,2025-05-08,7,Москва,8,Лекарства (рецепт),329.77,4,0.0,1319.08,Женский,31-45,Онлайн,0
13033,2025-05-08,7,Москва,9,Лекарства (рецепт),319.32,2,0.0,638.64,Мужской,31-45,Карта,0
13034,2025-05-08,2,Москва,43,Косметика и гигиена,308.93,5,0.0,1544.65,Женский,60+,Наличные,0
13035,2025-05-08,4,Москва,54,БАД и витамины,629.24,1,0.0,629.24,Мужской,46-60,Онлайн,0
13036,2025-05-08,15,Казань,18,Лекарства (без рецепта),359.03,3,0.0,1077.09,Мужской,18-30,Карта,0
13037,2025-05-08,13,Санкт-Петербург,30,Лекарства (без рецепта),347.78,6,0.0,2086.68,Мужской,31-45,Карта,0
13038,2025-05-08,18,Новосибирск,21,Лекарства (без рецепта),318.02,3,0.0,954.06,Мужской,18-30,Наличные,0
13039,2025-05-08,3,Москва,5,Лекарства (рецепт),330.43,3,0.0,991.29,Женский,31-45,Наличные,0
13040,2025-05-08,13,Санкт-Петербург,23,Лекарства (без рецепта),295.31,9,0.0,2657.79,Мужской,31-45,Онлайн,0
13041,2025-05-08,21,Екатеринбург,40,Косметика и гигиена,389.97,6,0.0,2339.82,Женский,46-60,Карта,0
13042,2025-05-08,22,Екатеринбург,20,Лекарства (без рецепта),325.54,5,0.0,1627.7,Женский,46-60,Наличные,0
13043,2025-05-08,1,Москва,27,Лекарства (без рецепта),257.62,6,0.0,1545.72,Женский,46-60,Наличные,0
13044,2025-05-08,17,Новосибирск,31,Лекарства (без рецепта),256.56,5,0.0,1282.8,Мужской,60+,Наличные,0
13045,2025-05-08,17,Новосибирск,34,Лекарства (без рецепта),247.64,5,0.0,1238.2,Мужской,31-45,Карта,0
13046,2025-05-08,9,Санкт-Петербург,49,Косметика и гигиена,384.98,4,0.0,1539.92,Мужской,31-45,Карта,0
13047,2025-05-08,3,Москва,21,Лекарства (без рецепта),318.02,6,0.0,1908.12,Женский,46-60,Карта,0
13048,2025-05-08,22,Екатеринбург,39,Косметика и гигиена,404.74,4,0.0,1618.96,Мужской,31-45,Карта,0
13049,2025-05-08,18,Новосибирск,65,БАД и витамины,469.32,3,0.0,1407.96,Женский,31-45,Карта,0
13050,2025-05-08,11,Санкт-Петербург,22,Лекарства (без рецепта),296.25,4,0.0,1185.0,Женский,60+,Наличные,0
13051,2025-05-08,1,Москва,64,БАД и витамины,436.83,2,0.0,873.66,Женский,46-60,Наличные,0
13052,2025-05-08,13,Санкт-Петербург,34,Лекарства (без рецепта),247.64,3,0.0,742.92,Мужской,18-30,Онлайн,0
13053,2025-05-08,14,Казань,49,Косметика и гигиена,384.98,5,0.0,1924.9,Мужской,31-45,Карта,0
13054,2025-05-08,6,Москва,33,Лекарства (без рецепта),335.53,1,0.0,335.53,Мужской,31-45,Карта,0
13055,2025-05-08,10,Санкт-Петербург,25,Лекарства (без рецепта),284.73,10,0.0,2847.3,Женский,60+,Онлайн,0
13056,2025-05-08,16,Казань,50,Косметика и гигиена,316.91,2,0.0,633.82,Женский,46-60,Карта,0
13057,2025-05-08,9,Санкт-Петербург,10,Лекарства (рецепт),414.76,1,0.0,414.76,Мужской,18-30,Карта,0
13058,2025-05-08,13,Санкт-Петербург,13,Лекарства (рецепт),383.03,2,0.0,766.06,Мужской,46-60,Карта,0
13059,2025-05-08,4,Москва,25,Лекарства (без рецепта),284.73,5,0.0,1423.65,Женский,18-30,Онлайн,0
13060,2025-05-08,11,Санкт-Петербург,6,Лекарства (рецепт),501.67,3,0.0,1505.01,Женский,60+,Наличные,0
13061,2025-05-08,19,Новосибирск,42,Косметика и гигиена,245.36,5,0.0,1226.8,Женский,46-60,Карта,0
13062,2025-05-08,3,Москва,22,Лекарства (без рецепта),296.25,6,0.0,1777.5,Женский,31-45,Онлайн,0
13063,2025-05-08,12,Санкт-Петербург,22,Лекарства (без рецепта),296.25,6,0.0,1777.5,Женский,18-30,Онлайн,0
13064,2025-05-08,1,Москва,41,Косметика и гигиена,318.23,3,0.0,954.69,Женский,60+,Онлайн,0
13065,2025-05-08,8,Москва,26,Лекарства (без рецепта),324.19,2,0.0,648.38,Женский,18-30,Онлайн,0
13066,2025-05-08,11,Санкт-Петербург,3,Лекарства (рецепт),283.27,3,0.0,849.81,Женский,31-45,Карта,0
13067,2025-05-08,20,Екатеринбург,52,БАД и витамины,398.63,3,0.0,1195.89,Женский,46-60,Наличные,0
13068,2025-05-08,1,Москва,47,Косметика и гигиена,202.36,6,0.0,1214.16,Женский,31-45,Онлайн,0
